nickname,l1,gender,labels_file_path,wav_file_path
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0424.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0424.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0425.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0425.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0428.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0428.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0432.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0432.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0433.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0433.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0434.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0434.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0438.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0438.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0444.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0444.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0452.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0452.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0455.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0455.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0461.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0461.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0469.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0469.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0490.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0490.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0492.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0492.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0494.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0494.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0495.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0495.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0503.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0503.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0504.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0504.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0506.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0506.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0518.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0518.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0534.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0534.wav
ABA,Arabic,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\annotation\arctic_b0538.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ABA\wav\arctic_b0538.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0003.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0003.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0005.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0005.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0006.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0006.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0007.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0007.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0008.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0008.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0010.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0010.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0011.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0011.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0013.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0013.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0018.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0018.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0019.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0019.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0020.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0020.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0021.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0021.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0022.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0022.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0023.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0023.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0024.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0024.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0025.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0025.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0026.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0026.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0027.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0027.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0028.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0028.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0029.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0029.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0030.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0030.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0031.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0031.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0032.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0032.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0036.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0036.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0037.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0037.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0038.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0038.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0039.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0039.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0040.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0040.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0041.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0041.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0042.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0042.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0045.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0045.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0046.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0046.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0047.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0047.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0048.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0048.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0051.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0051.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0052.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0052.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0053.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0053.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0054.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0054.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0058.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0058.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0059.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0059.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0060.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0060.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0062.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0062.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0063.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0063.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0064.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0064.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0065.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0065.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0067.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0067.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0071.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0071.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0073.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0073.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0075.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0075.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0076.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0076.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0077.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0077.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0078.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0078.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0079.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0079.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0081.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0081.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0082.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0082.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0085.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0085.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0086.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0086.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0088.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0088.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0089.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0089.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0090.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0090.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0091.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0091.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0092.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0092.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0093.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0093.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0094.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0094.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0095.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0095.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0096.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0096.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0097.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0097.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0098.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0098.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0099.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0099.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0100.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0100.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0101.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0101.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0102.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0102.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0103.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0103.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0104.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0104.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0105.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0105.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0106.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0106.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0107.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0107.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0108.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0108.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0109.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0109.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0111.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0111.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0112.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0112.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0113.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0113.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0115.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0115.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0116.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0116.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0117.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0117.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0120.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0120.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0121.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0121.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0122.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0122.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0123.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0123.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0125.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0125.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0126.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0126.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0127.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0127.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0128.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0128.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0129.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0129.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0130.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0130.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0131.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0131.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0134.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0134.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0136.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0136.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0137.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0137.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0139.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0139.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0144.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0144.wav
ASI,Hindi,M,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\annotation\arctic_a0159.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\ASI\wav\arctic_a0159.wav
